"","n","estimate","variance","mse","normal_lower_bound","normal_upper_bound","empirical_lower_bound","empirical_upper_bound"
"41",4100,2.14618923466904,0.00176853401662812,0.00224046903222647,2.09874886078502,2.23709401801191,2.0767932346312,2.21309924740567
"42",4200,2.15388926575954,0.00161928697585748,0.00181586501549527,2.10173192906765,2.23411094972928,2.08519802176305,2.21732939502689
"43",4300,2.16181459926476,0.00155850995086173,0.00159549174529016,2.10298596068539,2.23285691811154,2.094279698061,2.22457870979079
"44",4400,2.1595886044336,0.00151069073675819,0.00157982473716258,2.10398991795561,2.23185296084132,2.09441666107545,2.22182518210481
"45",4500,2.15550143277217,0.00145884373426162,0.00161280853011198,2.1050965628305,2.23074631596643,2.09243385700804,2.21847813877122
"46",4600,2.15973316585069,0.00134332825534613,0.00141010741338829,2.10763518086509,2.22820769793184,2.09729931123751,2.21847951147598
"47",4700,2.16225021894179,0.00132874338158357,0.00136064037437544,2.10796334604806,2.22787953274887,2.09989034783865,2.21983073450003
"48",4800,2.16362094941663,0.00133011693153745,0.00134834512223504,2.10793236408218,2.22791051471475,2.10374682795085,2.22257091692248
"49",4900,2.16420041187292,0.00120774900268722,0.00122135349873257,2.11075836208093,2.225084516716,2.10709039561586,2.21900916381561
"50",5000,2.16844997445785,0.00121632884869874,0.001216364932238,2.11055567822837,2.22528720056856,2.11015203693573,2.22319707265766
