"","n","estimate","variance","mse","normal_lower_bound","normal_upper_bound","empirical_lower_bound","empirical_upper_bound"
"39",3900,8.71890909334682,0.00501193828663752,0.00529651102383666,8.58556263992574,8.81845761044887,8.59581385959526,8.82718075726294
"40",4000,8.723273693159,0.00478675808161468,0.00523794005288544,8.58820862258716,8.81581162778745,8.59987543039583,8.83455667026252
"41",4100,8.70882870038216,0.00451824528297338,0.00456383460160464,8.59144652833307,8.81257372204154,8.59408830943165,8.81336106933699
"42",4200,8.70527880367241,0.00482391730059332,0.0048336367761722,8.58776776055965,8.81625248981496,8.58673883112859,8.81419303986623
"43",4300,8.7112718101236,0.00459874666321539,0.00468360572174201,8.59046592349261,8.81355432688199,8.59495087221271,8.81419303986623
"44",4400,8.73143429431892,0.00417597606149814,0.00504092259537178,8.59571673546976,8.80830351490485,8.62481813184052,8.82855024460934
"45",4500,8.72103678417969,0.00422808606213734,0.00458925419733748,8.59505559948237,8.80896465089224,8.61191223089895,8.81419303986623
"46",4600,8.71415134554464,0.00440818589488569,0.00455471348947208,8.59280143280275,8.81121881757186,8.59601546768849,8.81216884882859
"47",4700,8.71754839291023,0.00423338452032722,0.00447397560725249,8.59498860502598,8.80903164534863,8.602396873471,8.81419303986623
"48",4800,8.72380219570988,0.00392932505839518,0.00440343353104432,8.5989035798531,8.80511667052151,8.6215786393462,8.81407362242171
"49",4900,8.71642359272307,0.00375466736781905,0.00396166448075014,8.60122115892954,8.80279909144507,8.61766338762546,8.80556188135651
"50",5000,8.70389923060361,0.00376896335248673,0.00377177827909013,8.60102946304328,8.80299078733133,8.59642899215432,8.80136321669858
