"","n","estimate","variance","mse","normal_lower_bound","normal_upper_bound","empirical_lower_bound","empirical_upper_bound"
"1",100,2.31470408952685,0.0736462878028582,0.0951767049240104,1.83213186302858,2.72488766812524,1.87839027431528,2.76313796989674
"2",200,2.40604755724505,0.0395238063198491,0.0962199495592723,2.05874122728838,2.71275460779249,2.08437527760394,2.7407418823707
"3",300,2.28878571121562,0.0232318524572272,0.0378353782886275,2.09572266110681,2.59713979819792,2.0410225443657,2.54517133550531
"4",400,2.37282634758534,0.0191659568492564,0.0611481450569575,2.0833645424303,2.53879545528089,2.14970943324722,2.60098781063583
"5",500,2.3319822000413,0.0148196562776011,0.0417326255290506,2.0843283395096,2.4848041766524,2.13561416328282,2.5334380067327
"6",600,2.3409868528358,0.012213831973298,0.0421630265351381,2.06225736511329,2.42582333241374,2.15908590191435,2.52631226445627
"7",700,2.32691125418486,0.0104478818618715,0.0357235534913115,2.09052546463134,2.42678249953499,2.15870630794901,2.49364810363931
"8",800,2.31989659906703,0.00892293136286614,0.0320175959328786,2.05723419268521,2.36798411490657,2.1690065863935,2.4761839497936
"9",900,2.31728770379058,0.00818474369568265,0.0304933876853973,2.07013188745666,2.36775029904642,2.17228829260273,2.46788382904892
"10",1000,2.29219054383341,0.00726690605978061,0.0227082629956305,2.0099803060897,2.29041518353233,2.15279175529638,2.43358470860904
"11",1100,2.28026306636849,0.00635067648418052,0.018970047499155,2.02364695025347,2.28580744453781,2.14996183708083,2.41160627766679
"12",1200,2.29796671678308,0.00611173326945411,0.0230222850928425,2.01622579335672,2.27340712969627,2.16952071537587,2.42720959145843
"13",1300,2.29122083482066,0.00553040994999116,0.0207320447794809,2.04345122453648,2.28809598281806,2.16893054090668,2.41277390761662
"14",1400,2.28414594584019,0.0048229048851738,0.0183300762018187,2.02352217465132,2.25198292613224,2.16836916082201,2.39760330530695
"15",1500,2.30076341008762,0.00481281852932384,0.0224588451421966,2.04714582442077,2.27536755579411,2.18838694185585,2.41630196816361
"16",1600,2.32845012707158,0.00449622717332601,0.0302647874939434,2.05487333063071,2.27546107278261,2.21838329347163,2.4408084420083
"17",1700,2.31158824421403,0.00446649385746243,0.0251057513646055,2.04111878147549,2.26097594618762,2.20289564451344,2.42178979795391
"18",1800,2.32334466706303,0.0042351311960374,0.0283906638674703,2.02951389816515,2.24360109053942,2.21794525865299,2.42988038682571
"19",1900,2.33574820488762,0.00389292545793129,0.0320579700873904,2.05626928440804,2.26152501748254,2.23456185240466,2.43991502127511
"20",2000,2.33219267750372,0.00367070540270226,0.0306550109302562,2.05770686273984,2.25701820686449,2.23405884891358,2.43080581205873
"21",2100,2.3220248751284,0.00346728011002444,0.0272144555577736,2.04485419258667,2.23856404783613,2.22506404151193,2.41739362040467
"22",2200,2.31409008084778,0.00335462160842142,0.0247192224272381,2.03517900193499,2.22571587011153,2.22087804874668,2.40995277267113
"23",2300,2.31728609446142,0.00315584879173389,0.0254650178040513,2.05534754300346,2.24015323599575,2.22686026342211,2.41109781979024
"24",2400,2.32283082362948,0.00304992425521084,0.0270462315931918,2.04146405169117,2.22314181702499,2.23091315626197,2.41529903722386
"25",2500,2.33135586885418,0.00291198946085804,0.029622219794479,2.04771015126502,2.22523213890846,2.24372958131519,2.42095523577148
"26",2600,2.32585310855177,0.00282971505048565,0.0277715612290229,2.03819131028262,2.21318750489035,2.23783568818939,2.41375852503584
"27",2700,2.3271858514471,0.00279043457182246,0.0281550294301039,2.03230432118387,2.20608167287132,2.24083202965107,2.41624053667924
"28",2800,2.31480816509649,0.00255336736029234,0.0241285668731083,2.0328786532775,2.19911037525065,2.23113110864258,2.39684333029292
"29",2900,2.31906154730324,0.00248004443181532,0.0253228806403952,2.04526065832788,2.20908822595145,2.23870637895897,2.40141114319377
"30",3000,2.34309356224604,0.00252329117760152,0.0332080591422923,2.04904537309692,2.21429517101918,2.26135495461927,2.42801503947493
"31",3100,2.34364786701053,0.0023922807210873,0.0332715796262416,2.06212923516587,2.22303193179083,2.2624793302546,2.42378247697005
"32",3200,2.3369739942617,0.00224200526455403,0.0308203231692891,2.05923465204449,2.21500169178733,2.25986995584414,2.41617213606528
"33",3300,2.3319876611698,0.0022226091230218,0.0291398897275166,2.0642915644524,2.21938335100223,2.25314131830499,2.40899648665256
"34",3400,2.33180307273343,0.00209980451810871,0.0289565743017409,2.06345066989885,2.21419697822975,2.25640382319253,2.40739594365107
"35",3500,2.33959000588852,0.00213329463564427,0.0316029646974664,2.08079694260873,2.23274063398319,2.26379738301644,2.41668203197822
"36",3600,2.33419082688886,0.00206281709402877,0.0297079137470397,2.06686620783099,2.21627894203722,2.26019936757993,2.40955806729561
"37",3700,2.33009859088295,0.00198087090946566,0.0282819031989056,2.07792202439661,2.22433694607487,2.25734826411704,2.40392699636384
"38",3800,2.32937479974388,0.00192343347041977,0.0279902363505507,2.0857987058606,2.23007528518354,2.25556054289327,2.40193555689018
"39",3900,2.33165682980401,0.00191596508081371,0.0287248599590543,2.08358106037835,2.22757726564322,2.26125762620131,2.40444555113058
