"","n","estimate","variance","mse","normal_lower_bound","normal_upper_bound","empirical_lower_bound","empirical_upper_bound"
"16",1600,3.33480102714123,0.00319240680308053,0.00418084904099682,3.27331416850798,3.45918719321984,3.24212698342329,3.42655907532059
"17",1700,3.31684561673237,0.00306887414982273,0.00550912073683472,3.27513003354677,3.45737132818106,3.22452192146836,3.40863380425607
"18",1800,3.33498506505613,0.00291060774550648,0.00388756435579743,3.27751074772615,3.45499061400168,3.24643818668878,3.42377672455128
"19",1900,3.30328898000801,0.00265314539801587,0.00661679054360478,3.28152642126629,3.45097494046153,3.21745020533212,3.38692401921576
"20",2000,3.31263660750832,0.002516638747732,0.00539060428176149,3.28373477033601,3.44876659139182,3.230185915538,3.3943468864346
"21",2100,3.31422588430436,0.00245752908997944,0.00516361704122443,3.28470957624396,3.44779178548387,3.23374682806253,3.39554204045006
"22",2200,3.30277512626951,0.00233980200594132,0.00636848007660735,3.28668664375509,3.44581471797273,3.22317531519342,3.38210988339548
"23",2300,3.29360987869189,0.00215951814180445,0.00743577237837157,3.28981331975981,3.44268804196802,3.21736650930023,3.37012461452767
"24",2400,3.286795693344,0.0020606534555604,0.00837333636665847,3.29158350288155,3.44091785884628,3.21040275368994,3.3609301875878
"25",2500,3.29864508294765,0.0020161733470504,0.00658628698199698,3.29239376107007,3.44010760065775,3.22504214978397,3.37272629507156
"26",2600,3.31999938902754,0.00201001142808685,0.00414879142233412,3.29250670984311,3.43999465188472,3.24545107075866,3.3930466149634
"27",2700,3.33248509428423,0.00193097184414624,0.0030707004868475,3.29397116624897,3.43853019547886,3.2622143589489,3.40568044520256
"28",2800,3.33541844097371,0.001841375109354,0.00279163385097908,3.29566796078565,3.43683340094218,3.26442241743829,3.40582320435752
"29",2900,3.32665725039466,0.00174838307105905,0.00331567313076825,3.29747331268836,3.43502804903946,3.2569498878071,3.39460598888614
"30",3000,3.32755439279021,0.00171320697027702,0.0032102670395661,3.29816870157465,3.43433266015318,3.25959258288404,3.39572076551627
"31",3100,3.3255479596887,0.00161010553091482,0.00326649502087588,3.30024908634098,3.43225227538684,3.25953974801982,3.39144510794206
"32",3200,3.32424748899896,0.00153144835765899,0.00329541019483192,3.30188143293177,3.43061992879605,3.25933691678538,3.38655326038176
"33",3300,3.31631817548856,0.00153488274418178,0.00402783086069245,3.30180929694546,3.43069206478236,3.25219899648884,3.37994896080009
"34",3400,3.31392977496062,0.00155397012306977,0.00429113652358595,3.30140984732261,3.43109151440522,3.24958553281639,3.37839297868138
"35",3500,3.34726220194967,0.00147955677656381,0.00183982319668513,3.30298137431015,3.42951998741768,3.28458999867915,3.40993245392921
"36",3600,3.34275624305371,0.0014580256393817,0.00200972264227145,3.30344342233011,3.42905793939772,3.27997312880913,3.40755040534729
"37",3700,3.34060898574186,0.00141156682461391,0.0020687810399813,3.30445217455225,3.42804918717557,3.27982527200302,3.40225869971003
"38",3800,3.34355043005536,0.00136329414339929,0.00187832287134181,3.30551805745869,3.42698330426914,3.28283932334351,3.40369082279878
"39",3900,3.3423727877133,0.00128795065681436,0.00185784684799533,3.30722012548162,3.42528123624621,3.28374574635539,3.40141947104452
"40",4000,3.34637476779871,0.00135691613945007,0.00175169667639782,3.30566028906088,3.42684107266695,3.28715579662557,3.40640338248133
"41",4100,3.33851758386177,0.00125863300071405,0.00202750594344418,3.30789585007682,3.42460551165101,3.280606086003,3.39613689354471
"42",4200,3.33591620606767,0.00123082917007708,0.00215076336540702,3.30854399317339,3.42395736855444,3.27891620301536,3.39378063543021
"43",4300,3.3432156267757,0.00121576973868868,0.00174614030158762,3.30889810587206,3.42360325585577,3.28573938252947,3.40003867067665
"44",4400,3.33308726959456,0.00114753771068035,0.0022471200501586,3.31053072805113,3.4219706336767,3.27681800483444,3.38863252405631
"45",4500,3.33557494425171,0.00120104409047306,0.00214180469835654,3.30924649700817,3.42325486471966,3.27740374515175,3.3926374629899
"46",4600,3.33386951979227,0.00111789834380927,0.00216621435648796,3.31125502152213,3.42124634020569,3.27848954098709,3.38814970363912
"47",4700,3.3371498099196,0.00109135053737672,0.00193799295698677,3.31191196260039,3.42058939912744,3.28218686726841,3.39125115043554
"48",4800,3.33417470254404,0.00112114567840736,0.00214978983444836,3.31117520218871,3.42132615953911,3.27887038825205,3.38886003200012
"49",4900,3.34327958880678,0.00105946618449793,0.00158692536155812,3.31271161288264,3.41978974884519,3.2902072122113,3.39690546563078
"50",5000,3.34008949797276,0.00105562105521764,0.00173981742127101,3.31280885608267,3.41969250564516,3.28731339792311,3.39418714182233
