"","n","estimate","variance","mse","normal_lower_bound","normal_upper_bound","empirical_lower_bound","empirical_upper_bound"
"41",4100,12.9786364895246,0.00113202742759516,0.00115469628026877,12.918509478229,13.0291937028789,12.9277160198038,13.0368819748477
"42",4200,12.978618985769,0.00116561006646134,0.00118810500158412,12.9176945902304,13.0300085908775,12.9259277453567,13.039334241049
"43",4300,12.9778688162058,0.001070851749879,0.00108677568146676,12.9200256122332,13.0276775688748,12.9283723940484,13.034041913267
"44",4400,12.9727708292545,0.00101199281295591,0.00101295845937979,12.9215257792302,13.0261774018777,12.9258711004231,13.0257494852579
"45",4500,12.9740447149453,0.00099481420393958,0.000994652538129308,12.9219717962453,13.0257313848626,12.927208228073,13.0278851213736
"46",4600,12.9663579084844,0.000882941618575012,0.000938920301211045,12.9249758612348,13.0227273198732,12.9234221373919,13.0189486007614
"47",4700,12.966232551643,0.000869544660215159,0.000927420505209429,12.9253480766247,13.0223551044832,12.9237297116509,13.0191089186662
"48",4800,12.970933506219,0.000946071001354319,0.000954397003340037,12.9232587431857,13.0244444379222,12.9258094181012,13.0241611245208
"49",4900,12.9765181074338,0.000908548494006244,0.000915477096578028,12.924272185246,13.0234309958619,12.9339016260032,13.0297734567942
"50",5000,12.9740603950964,0.000890958030022331,0.000890823437753291,12.9247544860976,13.0229486950103,12.9331998493739,13.025828552364
