"","n","estimate","variance","mse","normal_lower_bound","normal_upper_bound","empirical_lower_bound","empirical_upper_bound"
"1",100,4.10859708270155,0.232031533232956,0.247940643039577,2.99469405874261,4.57933458060509,3.3341405651572,4.90456670188897
"2",200,4.33570813621146,0.128342479935777,0.138476626407132,3.8218395797777,5.0003745287251,3.75605329280072,4.93882876207831
"3",300,4.42940333468522,0.0870056099650603,0.12481499914325,3.70063373743642,4.67098925684267,3.94992996276075,4.92559405883314
"4",400,4.45163867503404,0.0674642628828668,0.114421122562877,3.87840750774165,4.73287224037399,4.03306900671735,4.87971218979093
"5",500,4.53149181563113,0.0559569496752127,0.143905209658582,3.91049420924515,4.68868174166884,4.14994152250906,4.92299581057342
"6",600,4.53368916469007,0.045803281504294,0.135061778316588,3.95856800750907,4.66262132495039,4.18142414249037,4.89261825326208
"7",700,4.51937825734179,0.03941103715768,0.120324076390992,3.86062878321071,4.51370848309755,4.19269724803292,4.8432301805911
"8",800,4.53069942690912,0.0340334926476287,0.121516752562594,3.96870424603372,4.57559498826925,4.23604286955157,4.83595643739474
"9",900,4.49935534042035,0.0308518009428926,0.100775789909295,3.93504084352442,4.51286741988829,4.21784779666107,4.79179416756776
"10",1000,4.52432041983246,0.0283092865083617,0.11206072573495,3.96195778013208,4.51546299168048,4.24920755263832,4.80344022981591
"11",1100,4.50726211481559,0.024809920325598,0.098979418798662,3.98991203422634,4.50807925639906,4.24974178523902,4.76692366858973
"12",1200,4.50197619646158,0.0234573253927995,0.0947757967944321,4.00006672780376,4.50391120050173,4.2503682891972,4.7552137233144
"13",1300,4.50014230018301,0.0213348244919164,0.0916775483361204,4.03119315858782,4.5117024498544,4.25998056417494,4.73891153190112
"14",1400,4.53953075606138,0.0190470008610746,0.111835638661483,4.10643732751984,4.56045269510042,4.30947927496916,4.76506581098069
"15",1500,4.52714814158581,0.0186319590457958,0.104030061423413,4.05937887423427,4.50842040831915,4.30606841793216,4.75453467313825
"16",1600,4.53033689016936,0.0170240497643118,0.104296375547752,4.04193189498729,4.47116053523409,4.31621494784593,4.74897819201391
"17",1700,4.50627649695123,0.0169738687965419,0.0906090400963,3.97379860601359,4.4023941711477,4.29441126591088,4.72113212348668
"18",1800,4.53302267099361,0.0161193441131656,0.10498595603784,3.99238819356104,4.41005593686754,4.32740460240654,4.74090851801861
"19",1900,4.48969022956868,0.014381339299091,0.0792902927484743,3.979764115571,4.3742731187726,4.29522679498968,4.68995224526942
"20",2000,4.50151817625468,0.0136734961520257,0.0847494927144899,4.02874470792112,4.41342243282191,4.31215038908889,4.69190873524482
"21",2100,4.50343394874703,0.0130351731593243,0.0851364802518041,3.99652210599995,4.372113519183,4.31542201956545,4.68843748531513
"22",2200,4.48506921417098,0.0126010541346051,0.0751770512944825,3.99265824218744,4.3619424120544,4.3044448758089,4.67090431602934
"23",2300,4.47504279884353,0.0117705412210465,0.0694308778214035,3.99213493614195,4.34904226726174,4.30043889756523,4.65623237361402
"24",2400,4.46466259332158,0.0112676506926294,0.0640506271977663,3.97344608787626,4.3226458506166,4.28802684095579,4.64243400577015
"25",2500,4.48231564013029,0.0107611342516068,0.0719674300029789,3.99751934062479,4.33878004057764,4.31385189466714,4.65452832525453
"26",2600,4.51071019098188,0.010643734121753,0.0867061213635942,4.03988940263749,4.37928348143228,4.34003576049698,4.68121872001061
"27",2700,4.52890826711994,0.0105648060227016,0.0969963636572757,4.06350328152995,4.40163663852691,4.36089985921615,4.70224599526126
"28",2800,4.53381596409893,0.00979252922476243,0.0991340137433264,4.04605530947389,4.37159555794153,4.36996509592862,4.69453437909429
"29",2900,4.5216339142805,0.0094284551038234,0.0916358943843536,4.04564534051923,4.36507667892159,4.36498313275953,4.68222149781693
"30",3000,4.5215565578678,0.00939541390176776,0.0915585062524755,4.04759298906679,4.36646412655304,4.36385111615376,4.68546351752846
"31",3100,4.51783982848435,0.00888974277488208,0.0889359915356287,4.06725618499268,4.37742765610616,4.36140058155264,4.67234602467052
"32",3200,4.51811242834484,0.00838023605962042,0.0885809130808414,4.07854981315256,4.37970155440524,4.36907955791115,4.67126361000456
"33",3300,4.50341521688255,0.00828897536444128,0.0803811722224227,4.06754445095747,4.36705193359136,4.35117193883997,4.65215289796921
"34",3400,4.50184517651075,0.00782597753589854,0.0790776109574815,4.10578743288649,4.39680992201163,4.35630418851325,4.64766574368811
"35",3500,4.5503941531009,0.00807045862560176,0.107597689145938,4.10630115749184,4.40183441454454,4.40301018364655,4.70034288072688
"36",3600,4.5451869517193,0.00782182741005993,0.104090666777836,4.11310585986308,4.40405117395734,4.4011415793624,4.69173728985045
"37",3700,4.54136543119509,0.00752607846900625,0.101438138561507,4.11465423423368,4.40004612155235,4.39961487420104,4.68529962248989
"38",3800,4.54502314516275,0.007323110003438,0.103490425879367,4.10111086405082,4.38262812699164,4.40103248418892,4.6866382922457
"39",3900,4.54390021576743,0.00727729274231306,0.102749413424355,4.11826090667364,4.39889612714678,4.40673700621859,4.68578151681221
"40",4000,4.54839515746322,0.00714134125534017,0.105411459601495,4.13083176834517,4.40883327256302,4.41030107312718,4.68772595247076
"41",4100,4.53691268573257,0.00693066323691752,0.0981335531410122,4.09571791664441,4.36958803588476,4.40016955033022,4.67450804071737
"42",4200,4.53564942780452,0.00679595608330145,0.0972374598062258,4.11680339479069,4.38799892938148,4.40535701789069,4.67377907398728
"43",4300,4.54423811999967,0.00636620607469239,0.102047439850405,4.10464191023878,4.36712274514149,4.41151815628719,4.67452478149448
"44",4400,4.52837364622638,0.00618842709292654,0.0923067929732766,4.07356286213014,4.33235280329798,4.4007508883378,4.65852434161493
"45",4500,4.53405416818144,0.00632266963398904,0.0958073050457459,4.06735459248176,4.32893637656197,4.40307252330489,4.66452714301015
"46",4600,4.53135522165522,0.00609400330640292,0.0939712325670571,4.09780778296613,4.3546158105266,4.40535540849691,4.65727418648385
"47",4700,4.53623786562624,0.00600778521844336,0.0968037231192891,4.10394204554423,4.35892693898987,4.40999656530255,4.66418751249735
"48",4800,4.53142675510786,0.00590205224165065,0.0938217361911466,4.09159082874457,4.3443219808262,4.40498548737489,4.6569517919952
"49",4900,4.54305574066367,0.00595575412811153,0.100906986931228,4.09710090091517,4.35097923079398,4.4163886872449,4.67050892320572
"50",5000,4.54117431112958,0.00584944365199241,0.0996447368860677,4.10911110001624,4.36071335742064,4.41453408987643,4.66537640064175
