"","n","estimate","variance","mse","normal_lower_bound","normal_upper_bound","empirical_lower_bound","empirical_upper_bound"
"1",100,6.07665760747707,0.133384174980178,0.144176269455448,5.37191416104258,6.57337440840416,5.47762716508945,6.67194808751819
"2",200,6.15493785172547,0.0790596879672408,0.112274820599995,5.51015166720111,6.43513690224563,5.70045094586581,6.63923592272543
"3",300,6.01018749697239,0.0479920795345321,0.0493919739045999,5.61230464406045,6.33298392538629,5.65575631015442,6.36755021203297
"4",400,6.00997836131502,0.0338399707935223,0.0352270360743149,5.67006287176614,6.2752256976806,5.71523733476489,6.31181665359939
"5",500,6.07825828708084,0.0275957548027587,0.0387445531457625,5.69940169330061,6.24588687614613,5.80246982104646,6.35370536712143
"6",600,6.07830701729414,0.0247182998808157,0.0358779692751611,5.71403950046966,6.23124906897708,5.82387087067654,6.33926502823754
"7",700,6.01380788479899,0.0210095010143136,0.0226997410852964,5.73422843385962,6.21106013558712,5.77923973186456,6.25067891980851
"8",800,5.9945043241521,0.0184601858076979,0.018934355094362,5.74916087398915,6.1961276954576,5.77390244205757,6.21573436999397
"9",900,5.99100823656436,0.0158765933775608,0.0162106527861035,5.76538885467148,6.17989971477526,5.78215166335313,6.1984637409964
"10",1000,6.04689088121602,0.0149722935256299,0.0204818561576674,5.77137781771741,6.17391075172934,5.84325422259352,6.24551043997474
"11",1100,6.04609158861925,0.0132424913616053,0.0186343493129065,5.78336106882902,6.16192750061772,5.8529678049635,6.2357368452336
"12",1200,6.01327564853008,0.0121027558084304,0.0137512429820615,5.79168978283404,6.1535987866127,5.83347321102505,6.19472593961036
"13",1300,6.03701832617377,0.0115442707607373,0.0156859791192425,5.79591419054296,6.14937437890378,5.86029143236527,6.21449368519776
"14",1400,6.05817507244599,0.011509776222109,0.0188229899153165,5.79617842480755,6.14911014463919,5.88511799516687,6.23252546626695
"15",1500,6.06779105922457,0.0102111004298821,0.019261966907778,5.80643184256822,6.13885672687852,5.90371400779206,6.2324112146244
"16",1600,6.04455962129379,0.00947651585083896,0.0146464361817055,5.8125220644419,6.13276650500484,5.88652448805379,6.20529818050378
"17",1700,6.02875268630732,0.00924946887338079,0.0123957717079115,5.81445187035329,6.13083669909345,5.87242196124454,6.18996532863484
"18",1800,6.02406245295985,0.00825104555223915,0.0108932233679233,5.82323356796147,6.12205500148527,5.87411954021705,6.17611832686184
"19",1900,5.99784758072962,0.00784897167099711,0.00848260800624168,5.82691942779825,6.11836914164849,5.85448880227601,6.14413690194398
"20",2000,5.99903571073138,0.00750747350612838,0.00820247937816362,5.83012482709986,6.11516374234688,5.85814762105085,6.14269581100261
"21",2100,5.98236946998009,0.00740799079241993,0.00750108842253886,5.83107225006811,6.11421631937863,5.84391551885524,6.12366048848218
"22",2200,5.9906578462427,0.00683776753261923,0.00716088837772322,5.8366300311008,6.10865853834594,5.85694506818175,6.12847095336129
"23",2300,5.95728670679169,0.00655465421290513,0.00678919848199035,5.83947558795275,6.10581298149399,5.82212870599157,6.08845606237495
"24",2400,5.95769264889698,0.0061507393465787,0.00637306061259445,5.84364392589835,6.10164464354839,5.82843904220979,6.08727900516563
"25",2500,5.96506937646344,0.00607125514787653,0.00612742013199333,5.84448015314405,6.10080841630269,5.83467798655941,6.08996473334123
"26",2600,5.95136203862584,0.00581630681457441,0.00626807755216717,5.84719999099431,6.09808857845243,5.82664742640565,6.07626669026441
"27",2700,5.96874276447669,0.00554440508430698,0.00555851806352541,5.85016723020825,6.09512133923849,5.84603364523077,6.09302679595212
"28",2800,5.97846526411217,0.00545618304503316,0.00548897560946898,5.85114555912579,6.09414301032095,5.85741358319061,6.10038568105501
"29",2900,5.986352566969,0.0052571166669956,0.00544398224578792,5.85338256586184,6.0919060035849,5.86651281048737,6.1059365691507
"30",3000,5.95880221709868,0.00500735076023026,0.00519795212620488,5.85625010500763,6.08903846443911,5.84471520544614,6.075766150772
"31",3100,5.95699089876861,0.00495290457445941,0.00519694248539312,5.85688462616225,6.08840394328449,5.84262878986163,6.0708418645463
"32",3200,5.96433368669753,0.00476081030923799,0.00482892418672327,5.85915164545391,6.08613692399284,5.8509584409009,6.07924635680135
"33",3300,5.9766111339223,0.00453393696803452,0.00454876607320794,5.86188886280125,6.08339970664549,5.86631655618905,6.08892362717521
"34",3400,5.9783117467897,0.00447768906401561,0.00450891365247611,5.86257802133344,6.0827105481133,5.8680827672438,6.08824081643214
"35",3500,5.98076335261079,0.00440783332948034,0.004472871026175,5.86343995966562,6.08184860978112,5.87019693573612,6.08981135333287
