"","n","estimate","variance","mse","normal_lower_bound","normal_upper_bound","empirical_lower_bound","empirical_upper_bound"
"1",100,12.83582147613,0.0303830296726288,0.0543027835775265,12.7037912734898,13.2772112140093,12.5495960396851,13.1263301842552
"2",200,12.9548222973886,0.0161606663841637,0.0174304214643148,12.7813998684564,13.1996026190427,12.7456368501996,13.1645316307406
"3",300,13.0380767706673,0.00979493564793551,0.0120564074223079,12.8277111211206,13.1532913663785,12.8730832780357,13.1993791409742
"4",400,12.9450985760863,0.00767014404998644,0.00973001225211764,12.8464460181366,13.1345564693625,12.8026878831282,13.088502625956
"5",500,12.9559017672158,0.00599035454381136,0.0071862802493133,12.8631938813398,13.1178086061593,12.8296489416885,13.0818937550495
"6",600,12.9287696141212,0.0049520821768133,0.00876188585695019,12.8747511961572,13.1062512913418,12.813272350945,13.0451073917741
"7",700,12.9534344284702,0.00438800354971709,0.00576107474396304,12.8815428375549,13.0994596499442,12.844246244686,13.0636775788295
"8",800,12.9319005332004,0.00371474420520988,0.00714804453323235,12.8902495511551,13.090752936344,12.8321826279099,13.0329833875403
"9",900,12.9445821711483,0.00335740568357553,0.00546529543099855,12.895193285163,13.0858092023361,12.8482887642382,13.0398666690392
"10",1000,12.9478777415196,0.00287683318302489,0.00469302075873561,12.9022776800783,13.0787248074208,12.8607756726495,13.0388459061724
"11",1100,12.9764765857806,0.00264263281620056,0.00283879532078389,12.9059450025994,13.0750574848997,12.8917845504359,13.0604774896415
"12",1200,12.9834450911448,0.00242255563022733,0.00247186040868262,12.9095424299765,13.0714600575226,12.9033583049356,13.0648482420879
"13",1300,12.987436799995,0.00219790313737244,0.00220685437226968,12.9133875455757,13.0676149419234,12.9098373332358,13.0640920427297
"14",1400,12.9542868326899,0.00201995810850011,0.00333103768527771,12.9165750343377,13.0644274531614,12.8805690367124,13.0287760677698
"15",1500,12.9720339173006,0.00193647762541775,0.00227713247606299,12.9181187571699,13.0628837303292,12.9006657788564,13.0449265071729
"16",1600,12.9804134228256,0.00189401613923148,0.00199540146699716,12.9189167274946,13.0620857600044,12.9094146978092,13.050883819606
"17",1700,12.984684314125,0.00177036771097235,0.00180385030768762,12.9212928138312,13.0597096736679,12.9148108716866,13.0540841522368
"18",1800,12.9917061106579,0.00158004572962238,0.00158118142474339,12.925118659058,13.0558838284411,12.9265334683473,13.0565344383253
"19",1900,12.9797708868415,0.00159321302047728,0.00170803493724752,12.9248467918172,13.0561556956819,12.9136642928804,13.0455604925209
"20",2000,12.9942425668409,0.00144877379172697,0.00146248153544235,12.9278935729043,13.0531089145948,12.9301802008984,13.0566097734595
"21",2100,13.0003358477715,0.00140510111150275,0.00150153952754841,12.9288444345995,13.0521580528996,12.9393948223522,13.0603074593108
"22",2200,12.9922320956896,0.0012997028707455,0.00130243877860983,12.9312019807338,13.0498005067653,12.9340904498326,13.0513131632987
"23",2300,12.9872644159894,0.00129170728370864,0.00130192599620058,12.9313846624373,13.0496178250618,12.9283508771534,13.0459460747373
"24",2400,12.9826714924957,0.00123561636318143,0.0012966742446051,12.9326824426276,13.0483200448715,12.9250718249511,13.0410896430415
"25",2500,12.9880717905621,0.00119952621150894,0.00120518854905661,12.9335330922124,13.0474693952867,12.9320304328746,13.045128497569
"26",2600,12.9958869346078,0.00114101352709245,0.00116979099040775,12.9349399111588,13.0460625763403,12.9402750812468,13.0520570112331
"27",2700,13.0070702562777,0.00109845008936397,0.00137276257550535,12.935986067432,13.0450164200671,12.952643624415,13.0605394674296
"28",2800,13.0018989162587,0.00105761695894043,0.00118731237417494,12.9370089205601,13.043993566939,12.9483459250727,13.0558984216455
"29",2900,13.0067298084788,0.00103232814979369,0.00129548799733532,12.9376523206938,13.0433501668053,12.9543325831895,13.0585400524883
"30",3000,13.0050749087944,0.000990812848046549,0.00120300639831662,12.9387258903923,13.0422765971068,12.953047862142,13.0559658602033
"31",3100,13.0056788558768,0.000950048912918603,0.00118021881302143,12.9398021449665,13.0412003425326,12.9543626616459,13.0568669173605
"32",3200,13.0102616461895,0.000923685380528609,0.00131397414803999,12.9405105352635,13.0404919522355,12.9599493650416,13.0603675781017
"33",3300,13.0038981803444,0.000901181470271459,0.00108047914410481,12.9411232564693,13.0398792310298,12.954008723808,13.053170926681
"34",3400,13.0046913231134,0.000882377066583929,0.00108355894352402,12.9416411424752,13.0393613450239,12.9560681640017,13.0531811861885
"35",3500,13.0059072088836,0.000895450035330411,0.00113261470703447,12.941280526754,13.0397219607451,12.9563533941106,13.0552096192147
