"","n","estimate","variance","mse","normal_lower_bound","normal_upper_bound","empirical_lower_bound","empirical_upper_bound"
"1",100,0.0200537566420068,0.0494538880036922,0.132980487171464,-0.0567057805171521,0.674866889743176,-0.33670171647992,0.393539408485302
"2",200,0.0370869907218,0.0247861878023701,0.0987617293630525,0.0501208894898856,0.568040219736139,-0.214586688759605,0.301884418980356
"3",300,0.0402669847740908,0.0156693806664503,0.0879269821198617,0.103182059495044,0.51497904973098,-0.160004295650508,0.251075447176063
"4",400,0.039167124965471,0.0117798377056392,0.0846307412421962,0.130556430767526,0.487604678458498,-0.138546333872929,0.215231749605094
"5",500,0.0475433263006299,0.00933332574015295,0.0777331808683281,0.150172661916611,0.467988447309414,-0.107159628117073,0.208092336430455
"6",600,0.0484186149603623,0.00769406051963594,0.0756371684910137,0.164800912686942,0.453360196539082,-0.0948045950266385,0.195091440912703
"7",700,0.0462226684049087,0.00668281256918687,0.0757757443484653,0.174616285003907,0.443544824222117,-0.0861833375119623,0.18351028873791
"8",800,0.0492888412218762,0.00598469647218921,0.0734752338795969,0.181833329240199,0.436327779985825,-0.0741834285671797,0.176956107527191
"9",900,0.0491440384594764,0.00509103473815445,0.0726570089612442,0.1917178019596,0.426443307266425,-0.0660736966020482,0.168537167474601
"10",1000,0.0502678482366087,0.00466114957130514,0.0716442343232693,0.196782100878314,0.421379008347711,-0.0623364916004277,0.163763311796896
"11",1100,0.0504524250915371,0.0042855085683388,0.071173160846402,0.201402192559446,0.416758916666578,-0.0570909459626668,0.160119425618661
"12",1200,0.0504821321442555,0.00390347247221299,0.0707758358810481,0.206313758441109,0.411847350784915,-0.0515677690508061,0.155481402743846
"13",1300,0.0513395097284538,0.00346824932154802,0.0698980018898677,0.212212090967277,0.405949018258747,-0.0430030432284992,0.148474399361732
"14",1400,0.0540841022176266,0.00325521113422557,0.0682777508262309,0.215234323064257,0.402926786161767,-0.0405799215788962,0.148023182365503
